currency_pair,timestamp,normalized_ret,ret
APE_USDT,2022-03-17 20:42:00-04:00,5.386928393127254,0.007770961145194377
APE_USDT,2022-03-18 19:46:00-04:00,-5.70297620692044,-0.004002718827883056
APE_USDT,2022-03-18 20:58:00-04:00,8.573461232676069,0.003970632304465038
APE_USDT,2022-03-19 17:31:00-04:00,18.68548950363012,0.0012139605462822
APE_USDT,2022-03-19 17:32:00-04:00,15.444905511550763,0.0010609275538042695
APE_USDT,2022-03-19 21:58:00-04:00,5.865821716891522,0.0034560221185415685
APE_USDT,2022-03-20 02:11:00-04:00,-8.090454460281956,-0.0010355540214013192
APE_USDT,2022-03-20 07:21:00-04:00,5.076019189489028,0.0012626262626262985
APE_USDT,2022-03-20 21:03:00-04:00,-10.51267104718768,-0.003289135574056967
APE_USDT,2022-03-21 00:42:00-04:00,-5.736040113018666,-0.004392386530014614
APE_USDT,2022-03-22 04:45:00-04:00,5.269573221344612,0.0014775140825560307
APE_USDT,2022-03-22 05:59:00-04:00,-6.167721844382828,-0.0007370554634235083
APE_USDT,2022-03-22 14:59:00-04:00,5.242740567687286,0.003077449136604571
APE_USDT,2022-03-22 19:46:00-04:00,7.601482383330053,0.002587531333387183
APE_USDT,2022-03-23 01:51:00-04:00,6.108979804664316,0.0030490317264113553
APE_USDT,2022-03-23 03:49:00-04:00,-6.783110117003291,-0.003511412089290178
APE_USDT,2022-03-23 04:41:00-04:00,-5.943251055214231,-0.00234250815694792
APE_USDT,2022-03-24 07:13:00-04:00,8.860384894672851,0.00137233658360425
APE_USDT,2022-03-24 11:39:00-04:00,7.778334060096921,0.0012590727299659488
APE_USDT,2022-03-25 18:13:00-04:00,-6.554784474072125,-0.0015952779771876147
APE_USDT,2022-03-26 14:02:00-04:00,5.749794057395803,0.0017822770371427321
APE_USDT,2022-03-26 19:44:00-04:00,7.81973649919913,0.0016605299256371442
APE_USDT,2022-03-27 00:01:00-04:00,-12.786227983659092,-0.0011848341232227888
APE_USDT,2022-03-28 07:23:00-04:00,6.112187932258812,0.0023272823990956315
APE_USDT,2022-03-29 00:36:00-04:00,7.872920461023239,0.0012489592006661443
APE_USDT,2022-03-29 11:19:00-04:00,5.0312425928331885,0.0009126649817468024
APE_USDT,2022-03-29 16:22:00-04:00,7.1189629356764375,0.001298326601269384
APE_USDT,2022-03-29 19:18:00-04:00,6.05765746414024,0.0011686509385728794
APE_USDT,2022-03-30 19:39:00-04:00,6.039976716174184,0.002995934089450092
APE_USDT,2022-03-30 21:51:00-04:00,6.996110967862672,0.0028028869735827744
APE_USDT,2022-03-31 18:09:00-04:00,6.588925547275882,0.0007802137785752894
APE_USDT,2022-04-01 03:22:00-04:00,5.316991718065931,0.0011789672247111138
APE_USDT,2022-04-01 22:38:00-04:00,-8.763643765229535,-0.0023736600306278888
APE_USDT,2022-04-01 23:43:00-04:00,5.8298345610501965,0.001612036539494932
APE_USDT,2022-04-03 06:29:00-04:00,8.176388870481269,0.0007869058860561218
APE_USDT,2022-04-03 07:06:00-04:00,-10.422289928757657,-0.0008679185734573602
APE_USDT,2022-04-03 10:59:00-04:00,5.857703582692782,0.0015079365079364582
APE_USDT,2022-04-04 00:18:00-04:00,6.636322783517181,0.0008141333550435448
APE_USDT,2022-04-04 18:42:00-04:00,7.073458397081313,0.002248126561199104
APE_USDT,2022-04-04 18:43:00-04:00,6.851993106749395,0.002741546897067293
APE_USDT,2022-04-05 04:33:00-04:00,8.07649573072808,0.0027554907204796475
APE_USDT,2022-04-05 07:39:00-04:00,5.433822037829904,0.0008701154880557116
APE_USDT,2022-04-06 08:51:00-04:00,-9.52845514898528,-0.0004448398576513135
APE_USDT,2022-04-08 10:21:00-04:00,5.023982745685948,0.0012680010868579839
APE_USDT,2022-04-08 17:16:00-04:00,6.931729664834303,0.0012730744748568057
APE_USDT,2022-04-09 05:01:00-04:00,5.466198689381851,0.00036700614735307724
APE_USDT,2022-04-09 18:40:00-04:00,4196.989316385208,0.00018450184501861422
APE_USDT,2022-04-10 18:06:00-04:00,42.17686102582354,0.002249437640589713
APE_USDT,2022-04-10 18:52:00-04:00,-5.162839168684901,-0.002595662731306958
APE_USDT,2022-04-11 04:06:00-04:00,-7.041776951127122,-0.0017695983011856153
APE_USDT,2022-04-11 04:07:00-04:00,-7.140108500132503,-0.0018613720971459857
APE_USDT,2022-04-11 04:15:00-04:00,-5.59106354013429,-0.001605565962001676
APE_USDT,2022-04-12 18:42:00-04:00,-6.542143838387785,-0.0010520778537612685
APE_USDT,2022-04-12 22:36:00-04:00,5.414268323711529,0.002366063883724845
APE_USDT,2022-04-13 18:28:00-04:00,-7.347078317557068,-0.0008403361344536675
APE_USDT,2022-04-14 15:06:00-04:00,5.460689244491536,0.001414074197304993
APE_USDT,2022-04-15 03:13:00-04:00,-5.0823270017238205,-0.0013190436933223637
APE_USDT,2022-04-15 03:14:00-04:00,-5.0372153433077225,-0.0018160805679379166
APE_USDT,2022-04-15 11:10:00-04:00,-5.448109294080618,-0.0015468533745827129
APE_USDT,2022-04-15 11:11:00-04:00,-5.467347753511299,-0.001956947162426559
APE_USDT,2022-04-16 10:05:00-04:00,-4673.579489435153,-0.0001657687525900009
APE_USDT,2022-04-16 10:26:00-04:00,5.486989634237638,0.00041418157720340965
