timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957790261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.261000+00:00,2024-05-29 04:43:10.261000+00:00
1716957790761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.761000+00:00,2024-05-29 04:43:10.761000+00:00
1716957791261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.261000+00:00,2024-05-29 04:43:11.261000+00:00
1716957791761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.761000+00:00,2024-05-29 04:43:11.761000+00:00
1716957792261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.261000+00:00,2024-05-29 04:43:12.261000+00:00
1716957792761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.761000+00:00,2024-05-29 04:43:12.761000+00:00
1716957793261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.261000+00:00,2024-05-29 04:43:13.261000+00:00
1716957793761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.761000+00:00,2024-05-29 04:43:13.761000+00:00
1716957794261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.261000+00:00,2024-05-29 04:43:14.261000+00:00
1716957794761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.761000+00:00,2024-05-29 04:43:14.761000+00:00
1716957795261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.261000+00:00,2024-05-29 04:43:15.261000+00:00
1716957795761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.761000+00:00,2024-05-29 04:43:15.761000+00:00
1716957796261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.261000+00:00,2024-05-29 04:43:16.261000+00:00
1716957796761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.761000+00:00,2024-05-29 04:43:16.761000+00:00
1716957797261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.261000+00:00,2024-05-29 04:43:17.261000+00:00
1716957797761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.761000+00:00,2024-05-29 04:43:17.761000+00:00
1716957798261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.261000+00:00,2024-05-29 04:43:18.261000+00:00
1716957798761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.761000+00:00,2024-05-29 04:43:18.761000+00:00
1716957799261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.261000+00:00,2024-05-29 04:43:19.261000+00:00
1716957799761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.761000+00:00,2024-05-29 04:43:19.761000+00:00
1716957800261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.261000+00:00,2024-05-29 04:43:20.261000+00:00
1716957800761,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.761000+00:00,2024-05-29 04:43:20.761000+00:00
1716957801261,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.261000+00:00,2024-05-29 04:43:21.261000+00:00
