timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957789630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:09.630000+00:00,2024-05-29 04:43:09.630000+00:00
1716957790130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.130000+00:00,2024-05-29 04:43:10.130000+00:00
1716957790630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.630000+00:00,2024-05-29 04:43:10.630000+00:00
1716957791130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.130000+00:00,2024-05-29 04:43:11.130000+00:00
1716957791630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.630000+00:00,2024-05-29 04:43:11.630000+00:00
1716957792130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.130000+00:00,2024-05-29 04:43:12.130000+00:00
1716957792630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.630000+00:00,2024-05-29 04:43:12.630000+00:00
1716957793130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.130000+00:00,2024-05-29 04:43:13.130000+00:00
1716957793630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.630000+00:00,2024-05-29 04:43:13.630000+00:00
1716957794130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.130000+00:00,2024-05-29 04:43:14.130000+00:00
1716957794630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.630000+00:00,2024-05-29 04:43:14.630000+00:00
1716957795130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.130000+00:00,2024-05-29 04:43:15.130000+00:00
1716957795630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.630000+00:00,2024-05-29 04:43:15.630000+00:00
1716957796130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.130000+00:00,2024-05-29 04:43:16.130000+00:00
1716957796630,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.630000+00:00,2024-05-29 04:43:16.630000+00:00
1716957797130,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.130000+00:00,2024-05-29 04:43:17.130000+00:00
