timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957789568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:09.568000+00:00,2024-05-29 04:43:09.568000+00:00
1716957790068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.068000+00:00,2024-05-29 04:43:10.068000+00:00
1716957790568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.568000+00:00,2024-05-29 04:43:10.568000+00:00
1716957791068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.068000+00:00,2024-05-29 04:43:11.068000+00:00
1716957791568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.568000+00:00,2024-05-29 04:43:11.568000+00:00
1716957792068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.068000+00:00,2024-05-29 04:43:12.068000+00:00
1716957792568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.568000+00:00,2024-05-29 04:43:12.568000+00:00
1716957793068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.068000+00:00,2024-05-29 04:43:13.068000+00:00
1716957793568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.568000+00:00,2024-05-29 04:43:13.568000+00:00
1716957794068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.068000+00:00,2024-05-29 04:43:14.068000+00:00
1716957794568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.568000+00:00,2024-05-29 04:43:14.568000+00:00
1716957795068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.068000+00:00,2024-05-29 04:43:15.068000+00:00
1716957795568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.568000+00:00,2024-05-29 04:43:15.568000+00:00
1716957796068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.068000+00:00,2024-05-29 04:43:16.068000+00:00
1716957796568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.568000+00:00,2024-05-29 04:43:16.568000+00:00
1716957797068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.068000+00:00,2024-05-29 04:43:17.068000+00:00
1716957797568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.568000+00:00,2024-05-29 04:43:17.568000+00:00
1716957798068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.068000+00:00,2024-05-29 04:43:18.068000+00:00
1716957798568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.568000+00:00,2024-05-29 04:43:18.568000+00:00
1716957799068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.068000+00:00,2024-05-29 04:43:19.068000+00:00
1716957799568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.568000+00:00,2024-05-29 04:43:19.568000+00:00
1716957800068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.068000+00:00,2024-05-29 04:43:20.068000+00:00
1716957800568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.568000+00:00,2024-05-29 04:43:20.568000+00:00
1716957801068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.068000+00:00,2024-05-29 04:43:21.068000+00:00
1716957801568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.568000+00:00,2024-05-29 04:43:21.568000+00:00
1716957802068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:22.068000+00:00,2024-05-29 04:43:22.068000+00:00
1716957802568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:22.568000+00:00,2024-05-29 04:43:22.568000+00:00
1716957803068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:23.068000+00:00,2024-05-29 04:43:23.068000+00:00
1716957803568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:23.568000+00:00,2024-05-29 04:43:23.568000+00:00
1716957804068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:24.068000+00:00,2024-05-29 04:43:24.068000+00:00
1716957804568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:24.568000+00:00,2024-05-29 04:43:24.568000+00:00
1716957805068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:25.068000+00:00,2024-05-29 04:43:25.068000+00:00
1716957805568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:25.568000+00:00,2024-05-29 04:43:25.568000+00:00
1716957806068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:26.068000+00:00,2024-05-29 04:43:26.068000+00:00
1716957806568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:26.568000+00:00,2024-05-29 04:43:26.568000+00:00
1716957807068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:27.068000+00:00,2024-05-29 04:43:27.068000+00:00
1716957807568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:27.568000+00:00,2024-05-29 04:43:27.568000+00:00
1716957808068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:28.068000+00:00,2024-05-29 04:43:28.068000+00:00
1716957808568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:28.568000+00:00,2024-05-29 04:43:28.568000+00:00
1716957809068,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:29.068000+00:00,2024-05-29 04:43:29.068000+00:00
1716957809568,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:29.568000+00:00,2024-05-29 04:43:29.568000+00:00
