timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.159000+00:00,2024-02-27 03:45:05.159000+00:00
1709005505659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.659000+00:00,2024-02-27 03:45:05.659000+00:00
1709005506159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.159000+00:00,2024-02-27 03:45:06.159000+00:00
1709005506659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.659000+00:00,2024-02-27 03:45:06.659000+00:00
1709005507159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.159000+00:00,2024-02-27 03:45:07.159000+00:00
1709005507659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.659000+00:00,2024-02-27 03:45:07.659000+00:00
1709005508159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.159000+00:00,2024-02-27 03:45:08.159000+00:00
1709005508659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.659000+00:00,2024-02-27 03:45:08.659000+00:00
1709005509159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.159000+00:00,2024-02-27 03:45:09.159000+00:00
1709005509659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.659000+00:00,2024-02-27 03:45:09.659000+00:00
1709005510159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.159000+00:00,2024-02-27 03:45:10.159000+00:00
1709005510659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.659000+00:00,2024-02-27 03:45:10.659000+00:00
1709005511159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.159000+00:00,2024-02-27 03:45:11.159000+00:00
1709005511659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.659000+00:00,2024-02-27 03:45:11.659000+00:00
1709005512159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.159000+00:00,2024-02-27 03:45:12.159000+00:00
1709005512659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.659000+00:00,2024-02-27 03:45:12.659000+00:00
1709005513159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.159000+00:00,2024-02-27 03:45:13.159000+00:00
1709005513659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.659000+00:00,2024-02-27 03:45:13.659000+00:00
1709005514159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.159000+00:00,2024-02-27 03:45:14.159000+00:00
1709005514659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.659000+00:00,2024-02-27 03:45:14.659000+00:00
1709005515159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.159000+00:00,2024-02-27 03:45:15.159000+00:00
1709005515659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.659000+00:00,2024-02-27 03:45:15.659000+00:00
1709005516159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.159000+00:00,2024-02-27 03:45:16.159000+00:00
1709005516659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.659000+00:00,2024-02-27 03:45:16.659000+00:00
1709005517159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.159000+00:00,2024-02-27 03:45:17.159000+00:00
1709005517659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.659000+00:00,2024-02-27 03:45:17.659000+00:00
1709005518159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.159000+00:00,2024-02-27 03:45:18.159000+00:00
1709005518659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.659000+00:00,2024-02-27 03:45:18.659000+00:00
1709005519159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.159000+00:00,2024-02-27 03:45:19.159000+00:00
1709005519659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.659000+00:00,2024-02-27 03:45:19.659000+00:00
1709005520159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.159000+00:00,2024-02-27 03:45:20.159000+00:00
1709005520659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.659000+00:00,2024-02-27 03:45:20.659000+00:00
1709005521159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.159000+00:00,2024-02-27 03:45:21.159000+00:00
1709005521659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.659000+00:00,2024-02-27 03:45:21.659000+00:00
1709005522159,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.159000+00:00,2024-02-27 03:45:22.159000+00:00
1709005522659,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.659000+00:00,2024-02-27 03:45:22.659000+00:00
