timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.369000+00:00,2024-02-27 03:45:05.369000+00:00
1709005505869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.869000+00:00,2024-02-27 03:45:05.869000+00:00
1709005506369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.369000+00:00,2024-02-27 03:45:06.369000+00:00
1709005506869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.869000+00:00,2024-02-27 03:45:06.869000+00:00
1709005507369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.369000+00:00,2024-02-27 03:45:07.369000+00:00
1709005507869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.869000+00:00,2024-02-27 03:45:07.869000+00:00
1709005508369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.369000+00:00,2024-02-27 03:45:08.369000+00:00
1709005508869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.869000+00:00,2024-02-27 03:45:08.869000+00:00
1709005509369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.369000+00:00,2024-02-27 03:45:09.369000+00:00
1709005509869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.869000+00:00,2024-02-27 03:45:09.869000+00:00
1709005510369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.369000+00:00,2024-02-27 03:45:10.369000+00:00
1709005510869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.869000+00:00,2024-02-27 03:45:10.869000+00:00
1709005511369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.369000+00:00,2024-02-27 03:45:11.369000+00:00
1709005511869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.869000+00:00,2024-02-27 03:45:11.869000+00:00
1709005512369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.369000+00:00,2024-02-27 03:45:12.369000+00:00
1709005512869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.869000+00:00,2024-02-27 03:45:12.869000+00:00
1709005513369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.369000+00:00,2024-02-27 03:45:13.369000+00:00
1709005513869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.869000+00:00,2024-02-27 03:45:13.869000+00:00
1709005514369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.369000+00:00,2024-02-27 03:45:14.369000+00:00
1709005514869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.869000+00:00,2024-02-27 03:45:14.869000+00:00
1709005515369,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.369000+00:00,2024-02-27 03:45:15.369000+00:00
1709005515869,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.869000+00:00,2024-02-27 03:45:15.869000+00:00
