timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.637000+00:00,2024-02-27 03:45:05.637000+00:00
1709005506137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.137000+00:00,2024-02-27 03:45:06.137000+00:00
1709005506637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.637000+00:00,2024-02-27 03:45:06.637000+00:00
1709005507137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.137000+00:00,2024-02-27 03:45:07.137000+00:00
1709005507637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.637000+00:00,2024-02-27 03:45:07.637000+00:00
1709005508137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.137000+00:00,2024-02-27 03:45:08.137000+00:00
1709005508637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.637000+00:00,2024-02-27 03:45:08.637000+00:00
1709005509137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.137000+00:00,2024-02-27 03:45:09.137000+00:00
1709005509637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.637000+00:00,2024-02-27 03:45:09.637000+00:00
1709005510137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.137000+00:00,2024-02-27 03:45:10.137000+00:00
1709005510637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.637000+00:00,2024-02-27 03:45:10.637000+00:00
1709005511137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.137000+00:00,2024-02-27 03:45:11.137000+00:00
1709005511637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.637000+00:00,2024-02-27 03:45:11.637000+00:00
1709005512137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.137000+00:00,2024-02-27 03:45:12.137000+00:00
1709005512637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.637000+00:00,2024-02-27 03:45:12.637000+00:00
1709005513137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.137000+00:00,2024-02-27 03:45:13.137000+00:00
1709005513637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.637000+00:00,2024-02-27 03:45:13.637000+00:00
1709005514137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.137000+00:00,2024-02-27 03:45:14.137000+00:00
1709005514637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.637000+00:00,2024-02-27 03:45:14.637000+00:00
1709005515137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.137000+00:00,2024-02-27 03:45:15.137000+00:00
1709005515637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.637000+00:00,2024-02-27 03:45:15.637000+00:00
1709005516137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.137000+00:00,2024-02-27 03:45:16.137000+00:00
1709005516637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.637000+00:00,2024-02-27 03:45:16.637000+00:00
1709005517137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.137000+00:00,2024-02-27 03:45:17.137000+00:00
1709005517637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.637000+00:00,2024-02-27 03:45:17.637000+00:00
1709005518137,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.137000+00:00,2024-02-27 03:45:18.137000+00:00
1709005518637,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.637000+00:00,2024-02-27 03:45:18.637000+00:00
