timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957789702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:09.702000+00:00,2024-05-29 04:43:09.702000+00:00
1716957790202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.202000+00:00,2024-05-29 04:43:10.202000+00:00
1716957790702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.702000+00:00,2024-05-29 04:43:10.702000+00:00
1716957791202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.202000+00:00,2024-05-29 04:43:11.202000+00:00
1716957791702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.702000+00:00,2024-05-29 04:43:11.702000+00:00
1716957792202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.202000+00:00,2024-05-29 04:43:12.202000+00:00
1716957792702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.702000+00:00,2024-05-29 04:43:12.702000+00:00
1716957793202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.202000+00:00,2024-05-29 04:43:13.202000+00:00
1716957793702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.702000+00:00,2024-05-29 04:43:13.702000+00:00
1716957794202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.202000+00:00,2024-05-29 04:43:14.202000+00:00
1716957794702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.702000+00:00,2024-05-29 04:43:14.702000+00:00
1716957795202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.202000+00:00,2024-05-29 04:43:15.202000+00:00
1716957795702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.702000+00:00,2024-05-29 04:43:15.702000+00:00
1716957796202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.202000+00:00,2024-05-29 04:43:16.202000+00:00
1716957796702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.702000+00:00,2024-05-29 04:43:16.702000+00:00
1716957797202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.202000+00:00,2024-05-29 04:43:17.202000+00:00
1716957797702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.702000+00:00,2024-05-29 04:43:17.702000+00:00
1716957798202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.202000+00:00,2024-05-29 04:43:18.202000+00:00
1716957798702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.702000+00:00,2024-05-29 04:43:18.702000+00:00
1716957799202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.202000+00:00,2024-05-29 04:43:19.202000+00:00
1716957799702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.702000+00:00,2024-05-29 04:43:19.702000+00:00
1716957800202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.202000+00:00,2024-05-29 04:43:20.202000+00:00
1716957800702,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.702000+00:00,2024-05-29 04:43:20.702000+00:00
1716957801202,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.202000+00:00,2024-05-29 04:43:21.202000+00:00
