timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957789771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:09.771000+00:00,2024-05-29 04:43:09.771000+00:00
1716957790271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.271000+00:00,2024-05-29 04:43:10.271000+00:00
1716957790771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.771000+00:00,2024-05-29 04:43:10.771000+00:00
1716957791271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.271000+00:00,2024-05-29 04:43:11.271000+00:00
1716957791771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.771000+00:00,2024-05-29 04:43:11.771000+00:00
1716957792271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.271000+00:00,2024-05-29 04:43:12.271000+00:00
1716957792771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.771000+00:00,2024-05-29 04:43:12.771000+00:00
1716957793271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.271000+00:00,2024-05-29 04:43:13.271000+00:00
1716957793771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.771000+00:00,2024-05-29 04:43:13.771000+00:00
1716957794271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.271000+00:00,2024-05-29 04:43:14.271000+00:00
1716957794771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.771000+00:00,2024-05-29 04:43:14.771000+00:00
1716957795271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.271000+00:00,2024-05-29 04:43:15.271000+00:00
1716957795771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.771000+00:00,2024-05-29 04:43:15.771000+00:00
1716957796271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.271000+00:00,2024-05-29 04:43:16.271000+00:00
1716957796771,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.771000+00:00,2024-05-29 04:43:16.771000+00:00
1716957797271,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.271000+00:00,2024-05-29 04:43:17.271000+00:00
