timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.220000+00:00,2024-02-27 03:45:05.220000+00:00
1709005505720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.720000+00:00,2024-02-27 03:45:05.720000+00:00
1709005506220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.220000+00:00,2024-02-27 03:45:06.220000+00:00
1709005506720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.720000+00:00,2024-02-27 03:45:06.720000+00:00
1709005507220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.220000+00:00,2024-02-27 03:45:07.220000+00:00
1709005507720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.720000+00:00,2024-02-27 03:45:07.720000+00:00
1709005508220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.220000+00:00,2024-02-27 03:45:08.220000+00:00
1709005508720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.720000+00:00,2024-02-27 03:45:08.720000+00:00
1709005509220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.220000+00:00,2024-02-27 03:45:09.220000+00:00
1709005509720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.720000+00:00,2024-02-27 03:45:09.720000+00:00
1709005510220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.220000+00:00,2024-02-27 03:45:10.220000+00:00
1709005510720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.720000+00:00,2024-02-27 03:45:10.720000+00:00
1709005511220,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.220000+00:00,2024-02-27 03:45:11.220000+00:00
1709005511720,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.720000+00:00,2024-02-27 03:45:11.720000+00:00
