timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.267000+00:00,2024-02-27 03:45:05.267000+00:00
1709005505767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.767000+00:00,2024-02-27 03:45:05.767000+00:00
1709005506267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.267000+00:00,2024-02-27 03:45:06.267000+00:00
1709005506767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.767000+00:00,2024-02-27 03:45:06.767000+00:00
1709005507267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.267000+00:00,2024-02-27 03:45:07.267000+00:00
1709005507767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.767000+00:00,2024-02-27 03:45:07.767000+00:00
1709005508267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.267000+00:00,2024-02-27 03:45:08.267000+00:00
1709005508767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.767000+00:00,2024-02-27 03:45:08.767000+00:00
1709005509267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.267000+00:00,2024-02-27 03:45:09.267000+00:00
1709005509767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.767000+00:00,2024-02-27 03:45:09.767000+00:00
1709005510267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.267000+00:00,2024-02-27 03:45:10.267000+00:00
1709005510767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.767000+00:00,2024-02-27 03:45:10.767000+00:00
1709005511267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.267000+00:00,2024-02-27 03:45:11.267000+00:00
1709005511767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.767000+00:00,2024-02-27 03:45:11.767000+00:00
1709005512267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.267000+00:00,2024-02-27 03:45:12.267000+00:00
1709005512767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.767000+00:00,2024-02-27 03:45:12.767000+00:00
1709005513267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.267000+00:00,2024-02-27 03:45:13.267000+00:00
1709005513767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.767000+00:00,2024-02-27 03:45:13.767000+00:00
1709005514267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.267000+00:00,2024-02-27 03:45:14.267000+00:00
1709005514767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.767000+00:00,2024-02-27 03:45:14.767000+00:00
1709005515267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.267000+00:00,2024-02-27 03:45:15.267000+00:00
1709005515767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.767000+00:00,2024-02-27 03:45:15.767000+00:00
1709005516267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.267000+00:00,2024-02-27 03:45:16.267000+00:00
1709005516767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.767000+00:00,2024-02-27 03:45:16.767000+00:00
1709005517267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.267000+00:00,2024-02-27 03:45:17.267000+00:00
1709005517767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.767000+00:00,2024-02-27 03:45:17.767000+00:00
1709005518267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.267000+00:00,2024-02-27 03:45:18.267000+00:00
1709005518767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.767000+00:00,2024-02-27 03:45:18.767000+00:00
1709005519267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.267000+00:00,2024-02-27 03:45:19.267000+00:00
1709005519767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.767000+00:00,2024-02-27 03:45:19.767000+00:00
1709005520267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.267000+00:00,2024-02-27 03:45:20.267000+00:00
1709005520767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.767000+00:00,2024-02-27 03:45:20.767000+00:00
1709005521267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.267000+00:00,2024-02-27 03:45:21.267000+00:00
1709005521767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.767000+00:00,2024-02-27 03:45:21.767000+00:00
1709005522267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.267000+00:00,2024-02-27 03:45:22.267000+00:00
1709005522767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.767000+00:00,2024-02-27 03:45:22.767000+00:00
1709005523267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:23.267000+00:00,2024-02-27 03:45:23.267000+00:00
1709005523767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:23.767000+00:00,2024-02-27 03:45:23.767000+00:00
1709005524267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:24.267000+00:00,2024-02-27 03:45:24.267000+00:00
1709005524767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:24.767000+00:00,2024-02-27 03:45:24.767000+00:00
1709005525267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:25.267000+00:00,2024-02-27 03:45:25.267000+00:00
1709005525767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:25.767000+00:00,2024-02-27 03:45:25.767000+00:00
1709005526267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:26.267000+00:00,2024-02-27 03:45:26.267000+00:00
1709005526767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:26.767000+00:00,2024-02-27 03:45:26.767000+00:00
1709005527267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:27.267000+00:00,2024-02-27 03:45:27.267000+00:00
1709005527767,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:27.767000+00:00,2024-02-27 03:45:27.767000+00:00
1709005528267,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:28.267000+00:00,2024-02-27 03:45:28.267000+00:00
