timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1709005505660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:05.660000+00:00,2024-02-27 03:45:05.660000+00:00
1709005506160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.160000+00:00,2024-02-27 03:45:06.160000+00:00
1709005506660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:06.660000+00:00,2024-02-27 03:45:06.660000+00:00
1709005507160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.160000+00:00,2024-02-27 03:45:07.160000+00:00
1709005507660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:07.660000+00:00,2024-02-27 03:45:07.660000+00:00
1709005508160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.160000+00:00,2024-02-27 03:45:08.160000+00:00
1709005508660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:08.660000+00:00,2024-02-27 03:45:08.660000+00:00
1709005509160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.160000+00:00,2024-02-27 03:45:09.160000+00:00
1709005509660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:09.660000+00:00,2024-02-27 03:45:09.660000+00:00
1709005510160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.160000+00:00,2024-02-27 03:45:10.160000+00:00
1709005510660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:10.660000+00:00,2024-02-27 03:45:10.660000+00:00
1709005511160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.160000+00:00,2024-02-27 03:45:11.160000+00:00
1709005511660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:11.660000+00:00,2024-02-27 03:45:11.660000+00:00
1709005512160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.160000+00:00,2024-02-27 03:45:12.160000+00:00
1709005512660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:12.660000+00:00,2024-02-27 03:45:12.660000+00:00
1709005513160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.160000+00:00,2024-02-27 03:45:13.160000+00:00
1709005513660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:13.660000+00:00,2024-02-27 03:45:13.660000+00:00
1709005514160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.160000+00:00,2024-02-27 03:45:14.160000+00:00
1709005514660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:14.660000+00:00,2024-02-27 03:45:14.660000+00:00
1709005515160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.160000+00:00,2024-02-27 03:45:15.160000+00:00
1709005515660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:15.660000+00:00,2024-02-27 03:45:15.660000+00:00
1709005516160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.160000+00:00,2024-02-27 03:45:16.160000+00:00
1709005516660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:16.660000+00:00,2024-02-27 03:45:16.660000+00:00
1709005517160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.160000+00:00,2024-02-27 03:45:17.160000+00:00
1709005517660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:17.660000+00:00,2024-02-27 03:45:17.660000+00:00
1709005518160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.160000+00:00,2024-02-27 03:45:18.160000+00:00
1709005518660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:18.660000+00:00,2024-02-27 03:45:18.660000+00:00
1709005519160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.160000+00:00,2024-02-27 03:45:19.160000+00:00
1709005519660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:19.660000+00:00,2024-02-27 03:45:19.660000+00:00
1709005520160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.160000+00:00,2024-02-27 03:45:20.160000+00:00
1709005520660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:20.660000+00:00,2024-02-27 03:45:20.660000+00:00
1709005521160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.160000+00:00,2024-02-27 03:45:21.160000+00:00
1709005521660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:21.660000+00:00,2024-02-27 03:45:21.660000+00:00
1709005522160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.160000+00:00,2024-02-27 03:45:22.160000+00:00
1709005522660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:22.660000+00:00,2024-02-27 03:45:22.660000+00:00
1709005523160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:23.160000+00:00,2024-02-27 03:45:23.160000+00:00
1709005523660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:23.660000+00:00,2024-02-27 03:45:23.660000+00:00
1709005524160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:24.160000+00:00,2024-02-27 03:45:24.160000+00:00
1709005524660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:24.660000+00:00,2024-02-27 03:45:24.660000+00:00
1709005525160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:25.160000+00:00,2024-02-27 03:45:25.160000+00:00
1709005525660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:25.660000+00:00,2024-02-27 03:45:25.660000+00:00
1709005526160,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:26.160000+00:00,2024-02-27 03:45:26.160000+00:00
1709005526660,ETH_USDT,binance,22,25,31,10,2024-02-27 03:45:26.660000+00:00,2024-02-27 03:45:26.660000+00:00
