timestamp,currency_pair,exchange_id,bid_size_l1,ask_size_l1,bid_price_l1,ask_price_l1,end_download_timestamp,knowledge_timestamp
1716957789667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:09.667000+00:00,2024-05-29 04:43:09.667000+00:00
1716957790167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.167000+00:00,2024-05-29 04:43:10.167000+00:00
1716957790667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:10.667000+00:00,2024-05-29 04:43:10.667000+00:00
1716957791167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.167000+00:00,2024-05-29 04:43:11.167000+00:00
1716957791667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:11.667000+00:00,2024-05-29 04:43:11.667000+00:00
1716957792167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.167000+00:00,2024-05-29 04:43:12.167000+00:00
1716957792667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:12.667000+00:00,2024-05-29 04:43:12.667000+00:00
1716957793167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.167000+00:00,2024-05-29 04:43:13.167000+00:00
1716957793667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:13.667000+00:00,2024-05-29 04:43:13.667000+00:00
1716957794167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.167000+00:00,2024-05-29 04:43:14.167000+00:00
1716957794667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:14.667000+00:00,2024-05-29 04:43:14.667000+00:00
1716957795167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.167000+00:00,2024-05-29 04:43:15.167000+00:00
1716957795667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:15.667000+00:00,2024-05-29 04:43:15.667000+00:00
1716957796167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.167000+00:00,2024-05-29 04:43:16.167000+00:00
1716957796667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:16.667000+00:00,2024-05-29 04:43:16.667000+00:00
1716957797167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.167000+00:00,2024-05-29 04:43:17.167000+00:00
1716957797667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:17.667000+00:00,2024-05-29 04:43:17.667000+00:00
1716957798167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.167000+00:00,2024-05-29 04:43:18.167000+00:00
1716957798667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:18.667000+00:00,2024-05-29 04:43:18.667000+00:00
1716957799167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.167000+00:00,2024-05-29 04:43:19.167000+00:00
1716957799667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:19.667000+00:00,2024-05-29 04:43:19.667000+00:00
1716957800167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.167000+00:00,2024-05-29 04:43:20.167000+00:00
1716957800667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:20.667000+00:00,2024-05-29 04:43:20.667000+00:00
1716957801167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.167000+00:00,2024-05-29 04:43:21.167000+00:00
1716957801667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:21.667000+00:00,2024-05-29 04:43:21.667000+00:00
1716957802167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:22.167000+00:00,2024-05-29 04:43:22.167000+00:00
1716957802667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:22.667000+00:00,2024-05-29 04:43:22.667000+00:00
1716957803167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:23.167000+00:00,2024-05-29 04:43:23.167000+00:00
1716957803667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:23.667000+00:00,2024-05-29 04:43:23.667000+00:00
1716957804167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:24.167000+00:00,2024-05-29 04:43:24.167000+00:00
1716957804667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:24.667000+00:00,2024-05-29 04:43:24.667000+00:00
1716957805167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:25.167000+00:00,2024-05-29 04:43:25.167000+00:00
1716957805667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:25.667000+00:00,2024-05-29 04:43:25.667000+00:00
1716957806167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:26.167000+00:00,2024-05-29 04:43:26.167000+00:00
1716957806667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:26.667000+00:00,2024-05-29 04:43:26.667000+00:00
1716957807167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:27.167000+00:00,2024-05-29 04:43:27.167000+00:00
1716957807667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:27.667000+00:00,2024-05-29 04:43:27.667000+00:00
1716957808167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:28.167000+00:00,2024-05-29 04:43:28.167000+00:00
1716957808667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:28.667000+00:00,2024-05-29 04:43:28.667000+00:00
1716957809167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:29.167000+00:00,2024-05-29 04:43:29.167000+00:00
1716957809667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:29.667000+00:00,2024-05-29 04:43:29.667000+00:00
1716957810167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:30.167000+00:00,2024-05-29 04:43:30.167000+00:00
1716957810667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:30.667000+00:00,2024-05-29 04:43:30.667000+00:00
1716957811167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:31.167000+00:00,2024-05-29 04:43:31.167000+00:00
1716957811667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:31.667000+00:00,2024-05-29 04:43:31.667000+00:00
1716957812167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:32.167000+00:00,2024-05-29 04:43:32.167000+00:00
1716957812667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:32.667000+00:00,2024-05-29 04:43:32.667000+00:00
1716957813167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:33.167000+00:00,2024-05-29 04:43:33.167000+00:00
1716957813667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:33.667000+00:00,2024-05-29 04:43:33.667000+00:00
1716957814167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:34.167000+00:00,2024-05-29 04:43:34.167000+00:00
1716957814667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:34.667000+00:00,2024-05-29 04:43:34.667000+00:00
1716957815167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:35.167000+00:00,2024-05-29 04:43:35.167000+00:00
1716957815667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:35.667000+00:00,2024-05-29 04:43:35.667000+00:00
1716957816167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:36.167000+00:00,2024-05-29 04:43:36.167000+00:00
1716957816667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:36.667000+00:00,2024-05-29 04:43:36.667000+00:00
1716957817167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:37.167000+00:00,2024-05-29 04:43:37.167000+00:00
1716957817667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:37.667000+00:00,2024-05-29 04:43:37.667000+00:00
1716957818167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:38.167000+00:00,2024-05-29 04:43:38.167000+00:00
1716957818667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:38.667000+00:00,2024-05-29 04:43:38.667000+00:00
1716957819167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:39.167000+00:00,2024-05-29 04:43:39.167000+00:00
1716957819667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:39.667000+00:00,2024-05-29 04:43:39.667000+00:00
1716957820167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:40.167000+00:00,2024-05-29 04:43:40.167000+00:00
1716957820667,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:40.667000+00:00,2024-05-29 04:43:40.667000+00:00
1716957821167,ETH_USDT,binance,22,25,31,10,2024-05-29 04:43:41.167000+00:00,2024-05-29 04:43:41.167000+00:00
